policy_id,customer_id,agent_id,policy_type,sum_assured,premium_amount,premium_frequency,start_date,end_date,status
POL004062,CUST001760,AGT0026,Money Back,2000000,15953.54,Quarterly,2023-01-17,2038-01-17,Active
POL004063,CUST002476,AGT0031,Money Back,2000000,65834.43,Yearly,2025-11-04,2055-11-04,Active
POL004064,CUST002476,AGT0013,Money Back,10000000,83370.06,Quarterly,2024-04-20,2054-04-20,Lapsed
POL004065,CUST003693,AGT0053,Whole Life,1000000,23669.69,Yearly,2024-11-08,2034-11-08,Active
POL004066,CUST003101,AGT0037,Endowment,2000000,21633.52,Yearly,2023-03-24,2048-03-24,Active
POL004067,CUST001939,AGT0044,Money Back,1500000,4216.11,Monthly,2023-06-20,2043-06-20,Lapsed
POL004068,CUST001939,AGT0026,ULIP,1500000,2913.84,Monthly,2023-08-08,2043-08-08,Active
POL004069,CUST001939,AGT0015,Endowment,5000000,4381.89,Monthly,2023-05-16,2033-05-16,Active
POL004070,CUST001991,AGT0019,Endowment,2000000,11729.59,Quarterly,2023-09-12,2043-09-12,Active
POL004071,CUST001991,AGT0048,Whole Life,1000000,14317.28,Half-Yearly,2023-11-25,2033-11-25,Lapsed
POL004072,CUST001089,AGT0036,Whole Life,500000,11631.15,Yearly,2026-05-17,2036-05-17,Active
POL004073,CUST002131,AGT0038,Whole Life,1000000,13304.24,Half-Yearly,2025-10-29,2045-10-29,Lapsed
POL004074,CUST002131,AGT0021,Money Back,2000000,10214.38,Half-Yearly,2025-04-21,2035-04-21,Active
POL004075,CUST003985,AGT0041,Money Back,500000,4031.2,Quarterly,2023-04-17,2043-04-17,Active
POL004076,CUST003985,AGT0003,Whole Life,1000000,9028.21,Quarterly,2023-10-02,2048-10-02,Matured
POL004077,CUST001539,AGT0027,Term,1500000,13335.62,Quarterly,2023-08-22,2033-08-22,Active
POL004078,CUST001539,AGT0036,Whole Life,1000000,6510.47,Quarterly,2026-01-05,2036-01-05,Active
POL004079,CUST003254,AGT0022,Whole Life,500000,17975.79,Yearly,2023-02-20,2038-02-20,Active
POL004080,CUST003550,AGT0037,Money Back,5000000,7776.48,Monthly,2024-11-28,2039-11-28,Surrendered
POL004081,CUST002140,AGT0057,Term,1000000,2031.94,Monthly,2022-01-10,2047-01-10,Active
POL004082,CUST000865,AGT0036,Endowment,5000000,64802.12,Half-Yearly,2021-11-17,2031-11-17,Active
POL004083,CUST003314,AGT0035,Money Back,1000000,1891.8,Monthly,2025-07-28,2050-07-28,Active
POL004084,CUST003722,AGT0024,ULIP,10000000,31691.02,Monthly,2025-02-09,2050-02-09,Active
POL004085,CUST003233,AGT0049,ULIP,5000000,167699.3,Yearly,2022-02-10,2042-02-10,Lapsed
POL004086,CUST003233,AGT0041,ULIP,1500000,2444.19,Monthly,2022-04-10,2032-04-10,Lapsed
POL004087,CUST003233,AGT0012,Whole Life,2000000,39316.62,Half-Yearly,2022-12-26,2037-12-26,Active
POL004088,CUST002386,AGT0021,Money Back,10000000,8978.11,Monthly,2025-05-01,2055-05-01,Active
POL004089,CUST002726,AGT0049,Money Back,2000000,10139.18,Quarterly,2025-04-12,2040-04-12,Active
POL004090,CUST002726,AGT0008,ULIP,2000000,4298.64,Monthly,2026-02-17,2041-02-17,Active
POL004091,CUST000030,AGT0060,ULIP,500000,1403.18,Monthly,2025-07-03,2045-07-03,Lapsed
POL004092,CUST002051,AGT0008,Money Back,1000000,21369.25,Yearly,2024-03-21,2034-03-21,Active
POL004093,CUST002051,AGT0025,Whole Life,-10000000,16915.24,Monthly,2022-09-14,2032-09-14,Active
POL004094,CUST001090,AGT0042,Term,1000000,2594.9,Monthly,2026-03-18,2046-03-18,Active
POL004095,CUST001090,AGT0036,ULIP,500000,1506.27,Monthly,2021-09-04,2031-09-04,Active
POL004096,CUST001090,AGT0026,ULIP,500000,1737.96,Quarterly,2023-01-29,2053-01-29,Active
POL004097,CUST000251,AGT0040,Money Back,5000000,96525.35,Yearly,2022-11-10,2032-11-10,Lapsed
POL004098,CUST000251,AGT0042,Endowment,1500000,24129.79,Half-Yearly,2025-05-24,2050-05-24,Matured
POL004099,CUST000039,AGT0019,Term,10000000,163349.72,Yearly,2025-03-17,2040-03-17,Active
POL004100,CUST000039,AGT0059,Whole Life,1000000,10442.3,Half-Yearly,2024-08-17,2039-08-17,Lapsed
POL004101,CUST000413,AGT0049,Whole Life,500000,2133.92,Quarterly,2025-05-02,2055-05-02,Active
POL004102,CUST000413,AGT0051,ULIP,10000000,90822.04,Half-Yearly,2022-12-05,2037-12-05,Active
POL004103,CUST003116,AGT0017,Whole Life,-2000000,5518.74,Monthly,2023-11-27,2038-11-27,Lapsed
POL004104,CUST001988,AGT0058,Money Back,10000000,15163.96,Monthly,2026-01-03,2056-01-03,Surrendered
POL004105,CUST001958,AGT0007,Money Back,10000000,289589.9,Yearly,2023-08-10,2048-08-10,Lapsed
POL004106,CUST001958,AGT0037,ULIP,500000,6642.34,Yearly,2024-06-19,2054-06-19,Active
POL004107,CUST000962,,Whole Life,1000000,34739.04,Yearly,2023-08-28,2033-08-28,Surrendered
POL004108,CUST002399,AGT0055,Whole Life,2000000,2781.06,Monthly,2024-12-19,2054-12-19,Active
POL004109,CUST002399,AGT0024,Money Back,1500000,3797.61,Monthly,2026-02-17,2051-02-17,Active
POL004110,CUST002399,AGT0025,Term,500000,4941.36,Half-Yearly,2025-09-16,2050-09-16,Matured
POL004111,CUST000122,AGT0027,ULIP,2000000,2440.6,Monthly,2022-05-20,2037-05-20,Active
POL004112,CUST000122,AGT0012,Term,1000000,27805.12,Yearly,2021-09-09,2046-09-09,Active
POL004113,CUST000122,AGT0020,Endowment,5000000,168767.03,Yearly,2023-04-02,2043-04-02,Active
POL004114,CUST000264,AGT0040,ULIP,500000,1205.25,Monthly,2026-05-03,2056-05-03,Active
POL004115,CUST001134,AGT0032,Term,2000000,6343.27,Quarterly,2024-02-20,2039-02-20,Active
POL004116,CUST001134,AGT0053,Term,2000000,15174.69,Half-Yearly,2024-08-17,2034-08-17,Matured
POL004117,CUST000511,AGT0017,ULIP,2000000,39978.11,Yearly,2022-02-09,2032-02-09,Lapsed
POL004118,CUST003476,AGT0043,ULIP,1000000,9258.93,Half-Yearly,2022-10-01,2047-10-01,Active
POL004119,CUST003476,AGT0024,Money Back,10000000,321562.12,Yearly,2021-10-09,2036-10-09,Active
POL004120,CUST001201,AGT0033,Money Back,500000,13365.57,Yearly,2026-05-30,2041-05-30,Active
POL004121,CUST000327,AGT0029,Whole Life,1000000,8579.38,Quarterly,2021-11-25,2031-11-25,Lapsed
POL004122,CUST000681,AGT0043,Whole Life,1500000,27726.47,Half-Yearly,2025-03-29,2040-03-29,Lapsed
POL004123,CUST003332,AGT0058,Whole Life,1500000,17322.56,Half-Yearly,2024-03-29,2034-03-29,Lapsed
POL004124,CUST002558,AGT0021,Endowment,2000000,10284.56,Quarterly,2022-03-29,2032-03-29,Active
POL004125,CUST003669,AGT0047,Whole Life,500000,1787.67,Quarterly,2022-05-18,2052-05-18,Matured
POL004126,CUST001806,AGT0024,Term,1000000,19082.81,Half-Yearly,2024-12-20,2054-12-20,Matured
POL004127,CUST003413,AGT0041,Term,5000000,94729.99,Half-Yearly,2025-04-26,2045-04-26,Matured
POL004128,CUST001063,AGT0033,Endowment,2000000,3505.62,Monthly,2024-02-04,2044-02-04,Matured
POL004129,CUST000044,AGT0031,Money Back,1500000,11592.64,Quarterly,2021-12-21,2051-12-21,Active
POL004130,CUST003110,AGT0043,Whole Life,1000000,5489.29,Half-Yearly,2026-05-14,2041-05-14,Lapsed
POL004131,CUST000749,AGT0029,Whole Life,5000000,18179.23,Quarterly,2022-02-18,2032-02-18,Active
POL004132,CUST003072,AGT0029,Endowment,2000000,46829.41,Yearly,2025-01-18,2040-01-18,Lapsed
POL004133,CUST000242,AGT0049,Money Back,1500000,3427.38,Monthly,2022-11-05,2052-11-05,Lapsed
POL004134,CUST000824,AGT0037,Whole Life,-10000000,137535.48,Half-Yearly,2025-08-13,2050-08-13,Active
POL004135,CUST000761,AGT0041,Money Back,5000000,6682.34,Monthly,2022-06-17,2037-06-17,Active
POL004136,CUST000871,AGT0039,Endowment,10000000,251390.1,Yearly,2022-09-10,2047-09-10,Lapsed
POL004137,CUST000871,AGT0029,Term,10000000,55325.33,Quarterly,2023-07-14,2043-07-14,Active
POL004138,CUST002323,AGT0046,Endowment,1000000,3067.32,Quarterly,2025-10-18,2035-10-18,Active
POL004139,CUST001846,AGT0020,Endowment,500000,13953.09,Yearly,2024-05-26,2049-05-26,Active
POL004140,CUST001846,AGT0021,Term,1000000,3920.59,Quarterly,2025-07-30,2055-07-30,Active
POL004141,CUST003897,AGT0053,Term,5000000,9141.83,Monthly,2022-10-05,2032-10-05,Active
POL004142,CUST003897,AGT0008,Term,1000000,14055.16,Yearly,2023-09-01,2038-09-01,Active
POL004143,CUST000746,AGT0023,Endowment,5000000,96627.71,Half-Yearly,2023-05-12,2053-05-12,Active
POL004144,CUST000746,AGT0032,ULIP,10000000,263253.24,Yearly,2025-11-10,2040-11-10,Active
POL004145,CUST001993,AGT0028,Term,1500000,1330.58,Monthly,2021-12-08,2051-12-08,Active
POL004146,CUST000812,AGT0003,Whole Life,1000000,20596.49,Yearly,2025-11-27,2040-11-27,Active
POL004147,CUST000551,AGT0036,Whole Life,-10000000,48320.45,Quarterly,2024-12-11,2039-12-11,Surrendered
POL004148,CUST000551,AGT0045,Money Back,1000000,6571.48,Half-Yearly,2025-10-19,2040-10-19,Lapsed
POL004149,CUST000551,AGT0009,Endowment,2000000,10060.26,Quarterly,2021-09-03,2031-09-03,Surrendered
POL004150,CUST002884,AGT0040,Money Back,1500000,2461.54,Monthly,2021-08-23,2031-08-23,Active
POL004151,CUST000764,AGT0034,Whole Life,10000000,140784.45,Yearly,2026-02-15,2036-02-15,Active
POL004152,CUST000764,AGT0028,Term,500000,14638.51,Yearly,2025-02-09,2055-02-09,Active
POL004153,CUST003573,AGT0026,Whole Life,1500000,8460.91,Quarterly,2025-01-13,2035-01-13,Active
POL004154,CUST003675,AGT0013,Endowment,500000,969.82,Monthly,2026-05-19,2046-05-19,Active
POL004155,CUST003756,AGT0001,Whole Life,500000,3419.61,Quarterly,2024-01-04,2044-01-04,Active
POL004156,CUST001766,AGT0026,Endowment,500000,8841.39,Half-Yearly,2024-12-12,2034-12-12,Lapsed
POL004157,CUST003915,AGT0032,Term,2000000,19774.21,Quarterly,2024-01-23,2034-01-23,Matured
POL004158,CUST002681,AGT0015,ULIP,10000000,29733.32,Quarterly,2025-12-17,2050-12-17,Active
POL004159,CUST001708,AGT0043,ULIP,1000000,3796.91,Quarterly,2023-10-04,2038-10-04,Active
POL004160,CUST002151,AGT0044,ULIP,1500000,2362.68,Monthly,2024-05-20,2034-05-20,Lapsed
POL004161,CUST001712,AGT0035,ULIP,2000000,17041.73,Half-Yearly,2023-07-12,2043-07-12,Active
POL004162,CUST003393,AGT0031,ULIP,1500000,17726.74,Half-Yearly,2025-09-30,2055-09-30,Active
POL004163,CUST003170,AGT0039,Money Back,1000000,16500.55,Yearly,2024-06-16,2044-06-16,Active
POL004164,CUST003170,AGT0024,Money Back,1000000,10392.14,Half-Yearly,2024-05-03,2049-05-03,Active
POL004165,CUST003517,AGT0001,ULIP,1500000,9821.2,Quarterly,2023-05-24,2053-05-24,Active
POL004166,CUST000397,AGT0013,Whole Life,10000000,23760.15,Monthly,2025-11-02,2050-11-02,Active
POL004167,CUST000397,AGT0015,Term,2000000,4817.41,Monthly,2024-02-05,2039-02-05,Active
POL004168,CUST000007,AGT0008,Money Back,10000000,15402.16,Monthly,2024-09-02,2054-09-02,Active
POL004169,CUST000007,AGT0006,ULIP,10000000,179392.62,Yearly,2025-09-09,2050-09-09,Active
POL004170,CUST003745,AGT0021,Term,500000,4958.69,Quarterly,2025-06-10,2055-06-10,Matured
POL004171,CUST000027,AGT0005,Whole Life,1000000,11636.76,Yearly,2025-05-13,2040-05-13,Active
POL004172,CUST003338,AGT0008,ULIP,1000000,35136.38,Yearly,2024-10-27,2049-10-27,Active
POL004173,CUST003338,AGT0013,Whole Life,500000,1546.84,Monthly,2025-01-06,2045-01-06,Surrendered
POL004174,CUST003338,AGT0039,Term,500000,6285.73,Yearly,2026-01-24,2036-01-24,Active
POL004175,CUST002864,AGT0039,ULIP,1500000,8539.53,Half-Yearly,2023-03-11,2048-03-11,Lapsed
POL004176,CUST002864,AGT0001,Money Back,1500000,3492.56,Monthly,2022-12-10,2032-12-10,Lapsed
POL004177,CUST001631,AGT0027,ULIP,2000000,14565.32,Quarterly,2023-05-18,2048-05-18,Active
POL004178,CUST001631,AGT0016,Endowment,1500000,9458.14,Half-Yearly,2024-12-22,2054-12-22,Lapsed
POL004179,CUST001102,AGT0060,ULIP,500000,604.26,Monthly,2025-03-25,2040-03-25,Active
POL004180,CUST003890,AGT0028,Whole Life,2000000,3650.93,Monthly,2022-07-02,2032-07-02,Active
POL004181,CUST003890,AGT0029,Term,1000000,9751.46,Quarterly,2025-03-25,2045-03-25,Active
POL004182,CUST003890,AGT0024,Whole Life,2000000,4988.13,Monthly,2026-05-24,2046-05-24,Active
POL004183,CUST001411,AGT0044,Whole Life,1500000,5195.68,Quarterly,2024-01-21,2039-01-21,Active
POL004184,CUST003267,AGT0034,Money Back,2000000,10906.48,Quarterly,2024-10-18,2044-10-18,Active
POL004185,CUST003182,AGT0056,Money Back,5000000,9179.72,Monthly,2025-07-03,2055-07-03,Lapsed
POL004186,CUST002346,AGT0047,Whole Life,500000,533.69,Monthly,2024-02-01,2044-02-01,Active
POL004187,CUST002606,AGT0027,Endowment,1500000,29865.02,Half-Yearly,2023-11-01,2053-11-01,Matured
POL004188,CUST000365,AGT0058,Term,10000000,122306.51,Yearly,2025-08-22,2040-08-22,Lapsed
POL004189,CUST002981,AGT0021,ULIP,500000,1269.66,Monthly,2021-08-30,2051-08-30,Active
POL004190,CUST002981,AGT0013,ULIP,1500000,18200.68,Half-Yearly,2024-04-21,2034-04-21,Lapsed
POL004191,CUST001686,AGT0030,Term,10000000,220995.09,Yearly,2026-01-17,2036-01-17,Matured
POL004192,CUST003007,AGT0014,Term,1000000,1092.16,Monthly,2024-02-24,2034-02-24,Active
POL004193,CUST001262,AGT0016,Term,10000000,19710.26,Monthly,2025-01-10,2055-01-10,Active
POL004194,CUST003353,AGT0001,Whole Life,5000000,96626.39,Half-Yearly,2025-01-12,2050-01-12,Active
POL004195,CUST003353,AGT0060,Term,500000,1248.8,Monthly,2024-08-26,2054-08-26,Matured
POL004196,CUST003353,AGT0056,ULIP,1500000,47525.93,Yearly,2022-07-03,2037-07-03,Lapsed
POL004197,CUST001568,AGT0018,Endowment,1500000,2829.3,Monthly,2026-02-13,2036-02-13,Active
POL004198,CUST002184,AGT0021,Endowment,1500000,2200.55,Monthly,2025-04-27,2035-04-27,Surrendered
POL004199,CUST002184,AGT0034,ULIP,10000000,143348.16,Yearly,2025-04-12,2050-04-12,Matured
POL004200,CUST003429,AGT0006,Endowment,500000,3447.22,Half-Yearly,2023-04-28,2048-04-28,Active
POL004201,CUST001238,AGT0039,Money Back,1500000,2091.18,Monthly,2023-10-25,2048-10-25,Lapsed
POL004202,CUST002834,AGT0028,Term,10000000,42854.95,Quarterly,2022-12-18,2042-12-18,Matured
POL004203,CUST002834,AGT0028,Whole Life,1500000,4420.63,Monthly,2023-12-29,2038-12-29,Active
POL004204,CUST003801,AGT0051,Endowment,1000000,32561.89,Yearly,2022-09-17,2032-09-17,Active
POL004205,CUST001749,AGT0014,Whole Life,500000,3275.5,Half-Yearly,2022-09-06,2042-09-06,Lapsed
POL004206,CUST000680,AGT0041,Term,1000000,32284.9,Yearly,2023-05-22,2043-05-22,Lapsed
POL004207,CUST001733,,Term,2000000,4861.54,Monthly,2024-02-24,2054-02-24,Active
POL004208,CUST000774,AGT0034,ULIP,2000000,2224.05,Monthly,2024-10-26,2049-10-26,Lapsed
POL004209,CUST000774,AGT0055,Endowment,500000,1286.04,Monthly,2023-12-24,2043-12-24,Active
POL004210,CUST003934,AGT0015,ULIP,2000000,34426.7,Yearly,2021-07-18,2041-07-18,Active
POL004211,CUST003934,AGT0031,ULIP,10000000,174582.82,Yearly,2021-08-09,2051-08-09,Lapsed
POL004212,CUST003934,AGT0054,Term,500000,3671.78,Half-Yearly,2021-10-14,2046-10-14,Surrendered
POL004213,CUST000330,AGT0014,Whole Life,1500000,29628.51,Half-Yearly,2024-12-01,2034-12-01,Lapsed
POL004214,CUST002401,AGT0045,Term,10000000,143206.79,Half-Yearly,2022-05-24,2032-05-24,Active
POL004215,CUST002893,AGT0047,Term,10000000,75372.8,Half-Yearly,2023-10-27,2053-10-27,Active
POL004216,CUST001575,AGT0033,ULIP,500000,6123.19,Half-Yearly,2021-11-12,2051-11-12,Active
POL004217,CUST001575,AGT0033,Term,5000000,159488.22,Yearly,2022-01-21,2042-01-21,Active
POL004218,CUST003862,AGT0041,Endowment,10000000,46601.51,Quarterly,2024-04-11,2054-04-11,Active
POL004219,CUST002640,AGT0060,Money Back,1500000,4296.87,Monthly,2021-12-03,2041-12-03,Lapsed
POL004220,CUST003158,AGT0048,Whole Life,1000000,2109.64,Monthly,2024-03-06,2049-03-06,Active
POL004221,CUST003158,AGT0043,Term,2000000,6335.45,Quarterly,2022-05-13,2052-05-13,Active
POL004222,CUST000479,AGT0053,Whole Life,5000000,45432.39,Quarterly,2025-04-24,2045-04-24,Active
POL004223,CUST000479,AGT0032,Endowment,1000000,1296.78,Monthly,2024-03-27,2039-03-27,Active
POL004224,CUST000051,AGT0008,Term,10000000,191431.23,Half-Yearly,2022-12-08,2037-12-08,Matured
POL004225,CUST000662,AGT0012,Whole Life,10000000,63789.34,Half-Yearly,2026-01-03,2036-01-03,Active
POL004226,CUST002715,AGT0045,Whole Life,1000000,4866.61,Quarterly,2022-04-15,2037-04-15,Active
POL004227,CUST002467,AGT0017,ULIP,1000000,15836.44,Half-Yearly,2024-11-13,2034-11-13,Active
POL004228,CUST001014,AGT0033,Whole Life,5000000,89135.6,Yearly,2022-07-29,2037-07-29,Active
POL004229,CUST001042,AGT0056,Money Back,10000000,71521.1,Half-Yearly,2022-08-03,2052-08-03,Active
POL004230,CUST000604,AGT0052,Money Back,1000000,9642.42,Quarterly,2025-10-28,2045-10-28,Matured
POL004231,CUST002790,AGT0046,Money Back,1500000,37246.66,Yearly,2024-04-28,2044-04-28,Lapsed
POL004232,CUST002790,AGT0014,Money Back,1000000,15071.09,Half-Yearly,2022-02-07,2047-02-07,Active
POL004233,CUST002806,AGT0028,ULIP,2000000,12808.57,Quarterly,2023-11-28,2038-11-28,Active
POL004234,CUST001071,AGT0007,Term,1000000,3138.0,Quarterly,2026-05-31,2056-05-31,Active
POL004235,CUST001071,AGT0013,Term,1000000,1100.6,Monthly,2022-06-10,2037-06-10,Active
POL004236,CUST001071,AGT0037,ULIP,10000000,90134.18,Quarterly,2023-07-08,2033-07-08,Active
POL004237,CUST000606,AGT0009,Money Back,1500000,6125.2,Quarterly,2025-01-27,2035-01-27,Lapsed
POL004238,CUST002644,AGT0021,Endowment,500000,16780.28,Yearly,2024-09-08,2054-09-08,Active
POL004239,CUST002727,AGT0007,Whole Life,500000,4054.0,Half-Yearly,2024-06-09,2054-06-09,Lapsed
POL004240,CUST002727,AGT0034,Endowment,2000000,26855.71,Half-Yearly,2022-11-03,2032-11-03,Active
POL004241,CUST002857,AGT0053,Money Back,1000000,9623.96,Quarterly,2022-04-08,2032-04-08,Active
POL004242,CUST000116,AGT0040,Money Back,1000000,29485.07,Yearly,2022-03-14,2037-03-14,Active
POL004243,CUST000116,AGT0005,Money Back,1000000,1764.27,Monthly,2022-01-15,2047-01-15,Active
POL004244,CUST002771,,Money Back,1500000,9828.51,Quarterly,2026-05-11,2046-05-11,Active
POL004245,CUST002771,AGT0051,ULIP,10000000,65779.73,Quarterly,2025-03-09,2050-03-09,Active
POL004246,CUST002895,AGT0024,Term,10000000,109353.28,Half-Yearly,2023-09-24,2043-09-24,Active
POL004247,CUST001481,AGT0059,Term,2000000,1744.24,Monthly,2024-08-09,2049-08-09,Matured
POL004248,CUST003331,AGT0007,Money Back,5000000,46895.73,Quarterly,2022-07-03,2037-07-03,Active
POL004249,CUST003732,AGT0034,Money Back,500000,3367.44,Quarterly,2021-08-05,2051-08-05,Lapsed
POL004250,CUST001957,AGT0036,Term,1000000,12382.32,Half-Yearly,2023-06-27,2053-06-27,Active
POL004251,CUST001957,AGT0005,Endowment,1500000,48134.45,Yearly,2021-09-12,2051-09-12,Active
POL004252,CUST001957,AGT0016,ULIP,2000000,3272.3,Monthly,2026-04-08,2046-04-08,Lapsed
POL004253,CUST001011,AGT0032,Term,2000000,44657.93,Yearly,2021-08-28,2031-08-28,Lapsed
POL004254,CUST003014,AGT0005,Whole Life,1000000,1083.01,Monthly,2021-10-17,2036-10-17,Lapsed
POL004255,CUST003492,AGT0039,Term,500000,5027.2,Half-Yearly,2023-04-19,2053-04-19,Active
POL004256,CUST003492,AGT0004,Endowment,2000000,5871.78,Monthly,2024-09-24,2039-09-24,Active
POL004257,CUST001579,AGT0032,Whole Life,5000000,51263.19,Yearly,2024-04-29,2034-04-29,Matured
POL004258,CUST002667,AGT0057,Endowment,500000,1430.1,Monthly,2023-09-01,2048-09-01,Active
POL004259,CUST000237,AGT0007,Term,1500000,4257.19,Quarterly,2021-09-01,2041-09-01,Active
POL004260,CUST003618,AGT0060,ULIP,2000000,9478.31,Quarterly,2023-10-31,2043-10-31,Active
POL004261,CUST001509,AGT0054,Endowment,1500000,4129.14,Monthly,2024-02-05,2044-02-05,Matured
POL004262,CUST002821,AGT0029,Money Back,500000,2692.21,Quarterly,2023-04-26,2043-04-26,Matured
POL004263,CUST003818,AGT0048,Term,1000000,39598.35,Yearly,2025-04-16,2035-04-16,Matured
POL004264,CUST003952,AGT0045,Money Back,1500000,4426.65,Monthly,2023-01-23,2048-01-23,Active
POL004265,CUST003952,AGT0051,ULIP,500000,1127.13,Monthly,2022-06-17,2052-06-17,Lapsed
POL004266,CUST003993,AGT0046,Whole Life,5000000,49137.5,Half-Yearly,2022-10-28,2042-10-28,Active
POL004267,CUST003993,AGT0019,Whole Life,10000000,28942.63,Monthly,2024-11-13,2054-11-13,Active
POL004268,CUST003993,AGT0024,Endowment,500000,2916.49,Half-Yearly,2026-05-19,2046-05-19,Surrendered
POL004269,CUST002088,AGT0001,ULIP,10000000,245303.62,Yearly,2023-10-01,2043-10-01,Surrendered
POL004270,CUST002088,AGT0052,Money Back,1000000,2656.7,Monthly,2023-11-26,2033-11-26,Active
POL004271,CUST003821,AGT0015,Money Back,10000000,31452.22,Monthly,2021-08-31,2036-08-31,Active
POL004272,CUST003079,AGT0025,Term,1500000,24098.85,Half-Yearly,2025-01-20,2035-01-20,Active
POL004273,CUST003079,AGT0018,Whole Life,500000,1470.3,Monthly,2024-04-11,2054-04-11,Lapsed
POL004274,CUST003830,AGT0003,ULIP,1500000,7625.04,Half-Yearly,2025-02-09,2055-02-09,Active
POL004275,CUST003830,AGT0023,ULIP,500000,7849.08,Half-Yearly,2021-07-15,2031-07-15,Active
POL004276,CUST003830,AGT0047,ULIP,5000000,129263.45,Yearly,2024-10-11,2049-10-11,Active
POL004277,CUST000933,AGT0058,Whole Life,1500000,16641.48,Half-Yearly,2022-07-31,2037-07-31,Active
POL004278,CUST000933,AGT0009,Money Back,5000000,44737.9,Quarterly,2023-07-20,2053-07-20,Active
POL004279,CUST000933,AGT0003,ULIP,2000000,2082.44,Monthly,2024-03-20,2049-03-20,Active
POL004280,CUST001788,AGT0043,Money Back,1500000,4954.03,Monthly,2024-10-16,2034-10-16,Active
POL004281,CUST003126,AGT0024,Whole Life,1500000,8847.26,Half-Yearly,2024-04-09,2039-04-09,Lapsed
POL004282,CUST003126,AGT0002,Money Back,1500000,2406.03,Monthly,2021-07-23,2051-07-23,Active
POL004283,CUST000796,AGT0031,Term,2000000,4826.43,Monthly,2024-11-15,2044-11-15,Lapsed
POL004284,CUST000666,AGT0007,Whole Life,10000000,86391.89,Quarterly,2026-01-16,2051-01-16,Lapsed
POL004285,CUST000666,AGT0030,Term,10000000,77544.14,Quarterly,2024-06-21,2039-06-21,Active
POL004286,CUST000510,AGT0033,Term,1000000,19451.13,Half-Yearly,2025-05-06,2045-05-06,Active
POL004287,CUST000160,AGT0042,ULIP,1500000,27728.54,Yearly,2022-09-21,2047-09-21,Lapsed
POL004288,CUST001675,AGT0012,Endowment,1500000,4780.53,Monthly,2022-12-19,2042-12-19,Active
POL004289,CUST000292,AGT0048,Term,500000,14490.73,Yearly,2023-10-27,2038-10-27,Active
POL004290,CUST001261,AGT0046,ULIP,2000000,16717.11,Quarterly,2022-10-06,2052-10-06,Active
POL004291,CUST002006,AGT0037,Money Back,500000,9785.57,Half-Yearly,2022-12-12,2042-12-12,Matured
POL004292,CUST001574,AGT0056,Term,500000,5383.67,Half-Yearly,2025-05-03,2055-05-03,Matured
POL004293,CUST001574,AGT0010,Money Back,1500000,13672.15,Quarterly,2021-07-19,2046-07-19,Lapsed
